,Image_Label,probs,types,Image_Path
1181,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1182.png
1070,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1071.png
365,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0366.png
883,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0884.png
1414,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1415.png
76,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0077.png
617,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0618.png
1731,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1732.png
1843,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1844.png
433,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0434.png
453,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0454.png
638,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0639.png
510,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0511.png
1460,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1461.png
43,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0044.png
1423,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1424.png
1975,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1976.png
711,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0712.png
277,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0278.png
192,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0193.png
2525,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2526.png
576,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0577.png
1145,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1146.png
2288,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2289.png
413,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0414.png
1422,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1423.png
1732,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1733.png
88,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0089.png
1634,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1635.png
394,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0395.png
273,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0274.png
2430,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2431.png
785,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0786.png
244,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0245.png
295,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0296.png
1651,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1652.png
2326,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2327.png
509,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0510.png
859,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0860.png
2069,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2070.png
1085,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1086.png
1031,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1032.png
1058,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1059.png
692,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0693.png
498,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0499.png
2541,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2542.png
373,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0374.png
1302,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1303.png
447,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0448.png
369,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0370.png
888,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0889.png
1439,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1440.png
376,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0377.png
854,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0855.png
1096,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1097.png
772,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0773.png
2331,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2332.png
485,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0486.png
180,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0181.png
690,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0691.png
256,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0257.png
660,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0661.png
407,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0408.png
1652,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1653.png
534,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0535.png
1819,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1820.png
1625,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1626.png
630,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0631.png
291,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0292.png
232,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0233.png
600,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0601.png
1642,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1643.png
1054,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1055.png
443,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0444.png
608,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0609.png
257,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0258.png
111,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0112.png
1127,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1128.png
417,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0418.png
280,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0281.png
90,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0091.png
737,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0738.png
911,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0912.png
527,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0528.png
48,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0049.png
641,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0642.png
302,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0303.png
51,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0052.png
706,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0707.png
451,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0452.png
145,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0146.png
414,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0415.png
874,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0875.png
1647,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1648.png
1073,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1074.png
891,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0892.png
1440,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1441.png
1624,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1625.png
246,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0247.png
898,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0899.png
478,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0479.png
1162,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1163.png
625,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0626.png
29,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0030.png
480,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0481.png
16,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0017.png
2391,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2392.png
863,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0864.png
429,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0430.png
401,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0402.png
860,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0861.png
1649,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1650.png
1131,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1132.png
296,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0297.png
840,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0841.png
602,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0603.png
1614,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1615.png
1168,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1169.png
1074,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1075.png
633,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0634.png
1899,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1900.png
554,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0555.png
440,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0441.png
431,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0432.png
1889,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1890.png
1898,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1899.png
2060,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2061.png
2073,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2074.png
289,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0290.png
39,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0040.png
1419,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1420.png
855,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0856.png
419,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0420.png
667,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0668.png
1064,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1065.png
1078,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1079.png
869,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0870.png
397,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0398.png
322,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0323.png
47,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0048.png
198,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0199.png
1425,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1426.png
643,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0644.png
519,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0520.png
1045,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1046.png
1621,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1622.png
294,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0295.png
875,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0876.png
1991,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1992.png
747,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0748.png
1305,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1306.png
472,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0473.png
995,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0996.png
22,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0023.png
2535,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2536.png
797,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0798.png
1453,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1454.png
616,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0617.png
1668,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1669.png
1637,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1638.png
287,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0288.png
756,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0757.png
176,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0177.png
163,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0164.png
694,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0695.png
468,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0469.png
392,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0393.png
795,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0796.png
613,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0614.png
212,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0213.png
2445,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2446.png
511,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0512.png
1654,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1655.png
612,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0613.png
2546,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2547.png
1417,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1418.png
159,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0160.png
263,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0264.png
1667,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1668.png
274,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0275.png
438,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0439.png
416,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0417.png
1626,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1627.png
2054,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2055.png
405,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0406.png
82,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0083.png
191,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0192.png
457,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0458.png
267,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0268.png
506,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0507.png
2050,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2051.png
1727,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1728.png
220,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0221.png
852,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0853.png
495,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0496.png
321,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0322.png
521,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0522.png
1631,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1632.png
49,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0050.png
67,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0068.png
1219,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1220.png
427,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0428.png
477,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0478.png
1638,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1639.png
41,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0042.png
977,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0978.png
292,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0293.png
5,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0006.png
219,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0220.png
249,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0250.png
318,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0319.png
805,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0806.png
432,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0433.png
456,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0457.png
786,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0787.png
284,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0285.png
793,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0794.png
1107,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1108.png
286,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0287.png
441,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0442.png
371,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0372.png
674,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0675.png
1416,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1417.png
17,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0018.png
781,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0782.png
154,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0155.png
364,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0365.png
37,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0038.png
878,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0879.png
319,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0320.png
857,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0858.png
46,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0047.png
672,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0673.png
55,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0056.png
361,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0362.png
460,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0461.png
2438,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2439.png
528,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0529.png
670,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0671.png
437,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0438.png
698,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0699.png
278,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0279.png
2361,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2362.png
260,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0261.png
408,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0409.png
375,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0376.png
978,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0979.png
1160,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1161.png
2537,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2538.png
181,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0182.png
2545,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2546.png
2543,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2544.png
578,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0579.png
200,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0201.png
483,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0484.png
380,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0381.png
2439,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2440.png
642,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0643.png
410,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0411.png
1895,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1896.png
877,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0878.png
605,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0606.png
993,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0994.png
323,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0324.png
841,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0842.png
1048,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1049.png
197,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0198.png
530,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0531.png
1060,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1061.png
792,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0793.png
38,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0039.png
743,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0744.png
1388,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1389.png
44,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0045.png
873,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0874.png
56,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0057.png
885,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0886.png
532,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0533.png
1841,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1842.png
242,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0243.png
577,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0578.png
1728,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1729.png
1079,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1080.png
653,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0654.png
1644,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1645.png
1673,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1674.png
533,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0534.png
341,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0342.png
418,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0419.png
28,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0029.png
466,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0467.png
614,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0615.png
