Unnamed: 0,Image_Label,Image_Class,Image_Path
14,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/15.jpg
15,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/16.jpg
16,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/17.jpg
17,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/18.jpg
18,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/19.jpg
19,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/20.jpg
20,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/21.jpg
21,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/22.jpg
22,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/23.jpg
23,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/24.jpg
24,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/25.jpg
25,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/26.jpg
26,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/27.jpg
27,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/28.jpg
28,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/29.jpg
29,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/30.jpg
30,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/31.jpg
31,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/32.jpg
32,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/33.jpg
33,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/34.jpg
34,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/35.jpg
35,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/36.jpg
36,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/37.jpg
37,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/38.jpg
38,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/39.jpg
39,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/40.jpg
40,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/41.jpg
41,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/42.jpg
42,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/43.jpg
43,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/44.jpg
44,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/45.jpg
45,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/46.jpg
46,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/47.jpg
47,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/48.jpg
48,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/49.jpg
49,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/50.jpg
50,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/51.jpg
51,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/52.jpg
52,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/53.jpg
53,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/54.jpg
54,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/55.jpg
55,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/56.jpg
56,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/57.jpg
57,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/58.jpg
58,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/59.jpg
59,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/60.jpg
60,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/61.jpg
61,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/62.jpg
62,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/63.jpg
63,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/64.jpg
64,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/65.jpg
65,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/66.jpg
66,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/67.jpg
67,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/68.jpg
68,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/69.jpg
69,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/70.jpg
70,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/71.jpg
71,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/72.jpg
72,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/73.jpg
73,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/74.jpg
74,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/75.jpg
75,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/76.jpg
76,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/77.jpg
77,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/78.jpg
78,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/79.jpg
79,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/80.jpg
80,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/81.jpg
81,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/82.jpg
82,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/83.jpg
83,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/84.jpg
84,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/85.jpg
85,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/86.jpg
86,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/87.jpg
87,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/88.jpg
88,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/89.jpg
89,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/90.jpg
90,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/91.jpg
91,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/92.jpg
92,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/93.jpg
93,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/94.jpg
94,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/95.jpg
95,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/96.jpg
96,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/97.jpg
97,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/98.jpg
98,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/99.jpg
99,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/100.jpg
100,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/101.jpg
101,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/102.jpg
102,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/103.jpg
103,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/104.jpg
104,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/105.jpg
105,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/106.jpg
106,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/107.jpg
107,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/108.jpg
108,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/109.jpg
109,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/110.jpg
110,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/111.jpg
111,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/112.jpg
112,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/113.jpg
113,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/114.jpg
114,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/115.jpg
115,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/116.jpg
116,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/117.jpg
117,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/118.jpg
118,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/119.jpg
119,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/120.jpg
120,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/121.jpg
121,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/122.jpg
122,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/123.jpg
123,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/124.jpg
124,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/125.jpg
125,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/126.jpg
126,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/127.jpg
127,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/128.jpg
128,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/129.jpg
129,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/130.jpg
130,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/131.jpg
131,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/132.jpg
132,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/133.jpg
133,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/134.jpg
134,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/135.jpg
135,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/136.jpg
136,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/137.jpg
137,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/138.jpg
138,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/139.jpg
139,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/140.jpg
140,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/141.jpg
141,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/142.jpg
142,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/143.jpg
143,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/144.jpg
144,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/145.jpg
145,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/146.jpg
146,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/147.jpg
147,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/148.jpg
148,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/149.jpg
149,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/150.jpg
150,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/151.jpg
151,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/152.jpg
152,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/153.jpg
153,3,Spur,My_TAOD/TA/TA_Results/CycleGAN/PCB_Crop[30-shot]<-PCB_200[200-shot] 3 2025-03-01_05-39-41/samples/3000epoch_400/154.jpg
