Unnamed: 0,Image_Label,Image_Class,Image_Path
58,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/59.jpg
59,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/60.jpg
60,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/61.jpg
61,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/62.jpg
62,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/63.jpg
63,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/64.jpg
64,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/65.jpg
65,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/66.jpg
66,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/67.jpg
67,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/68.jpg
68,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/69.jpg
69,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/70.jpg
70,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/71.jpg
71,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/72.jpg
72,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/73.jpg
73,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/74.jpg
74,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/75.jpg
75,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/76.jpg
76,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/77.jpg
77,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/78.jpg
78,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/79.jpg
79,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/80.jpg
80,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/81.jpg
81,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/82.jpg
82,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/83.jpg
83,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/84.jpg
84,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/85.jpg
85,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/86.jpg
86,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/87.jpg
87,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/88.jpg
88,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/89.jpg
89,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/90.jpg
90,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/91.jpg
91,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/92.jpg
92,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/93.jpg
93,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/94.jpg
94,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/95.jpg
95,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/96.jpg
96,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/97.jpg
97,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/98.jpg
98,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/99.jpg
99,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/100.jpg
100,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/101.jpg
101,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/102.jpg
102,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/103.jpg
103,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/104.jpg
104,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/105.jpg
105,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/106.jpg
106,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/107.jpg
107,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/108.jpg
108,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/109.jpg
109,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/110.jpg
110,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/111.jpg
111,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/112.jpg
112,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/113.jpg
113,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/114.jpg
114,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/115.jpg
115,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/116.jpg
116,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/117.jpg
117,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/118.jpg
118,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/119.jpg
119,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/120.jpg
120,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/121.jpg
121,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/122.jpg
122,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/123.jpg
123,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/124.jpg
124,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/125.jpg
125,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/126.jpg
126,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/127.jpg
127,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/128.jpg
128,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/129.jpg
129,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/130.jpg
130,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/131.jpg
131,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/132.jpg
132,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/133.jpg
133,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/134.jpg
134,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/135.jpg
135,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/136.jpg
136,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/137.jpg
137,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/138.jpg
138,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/139.jpg
139,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/140.jpg
140,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/141.jpg
141,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/142.jpg
142,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/143.jpg
143,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/144.jpg
144,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/145.jpg
145,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/146.jpg
146,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/147.jpg
147,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/148.jpg
148,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/149.jpg
149,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/150.jpg
150,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/151.jpg
151,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/152.jpg
152,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/153.jpg
153,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/154.jpg
154,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/155.jpg
155,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/156.jpg
156,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/157.jpg
157,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/158.jpg
158,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/159.jpg
159,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/160.jpg
160,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/161.jpg
161,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/162.jpg
162,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/163.jpg
163,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/164.jpg
164,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/165.jpg
165,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/166.jpg
166,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/167.jpg
167,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/168.jpg
168,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/169.jpg
169,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/170.jpg
170,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/171.jpg
171,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/172.jpg
172,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/173.jpg
173,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/174.jpg
174,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/175.jpg
175,2,Short,My_TAOD/TA/TA_Results/ConGAN/DeepPCB_Crop[30-shot] 2 2025-02-22_04-57-25/samples/10000epoch_1500/176.jpg
