Unnamed: 0,Unnamed: 0.1,Image_Label,Image_Class,Image_Path
337,57,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/58.jpg
147,27,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/28.jpg
339,59,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/60.jpg
340,60,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/61.jpg
341,61,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/62.jpg
342,62,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/63.jpg
343,63,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/64.jpg
344,64,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/65.jpg
345,65,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/66.jpg
346,66,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/67.jpg
347,67,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/68.jpg
348,68,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/69.jpg
138,18,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/19.jpg
293,13,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/14.jpg
801,1,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/2.jpg
317,37,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/38.jpg
311,31,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/32.jpg
142,22,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/23.jpg
307,27,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/28.jpg
808,8,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/9.jpg
809,9,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/10.jpg
328,48,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/49.jpg
814,14,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/15.jpg
815,15,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/16.jpg
816,16,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/17.jpg
817,17,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/18.jpg
818,18,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/19.jpg
302,22,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/23.jpg
820,20,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/21.jpg
821,21,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/22.jpg
822,22,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/23.jpg
322,42,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/43.jpg
824,24,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/25.jpg
330,50,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/51.jpg
301,21,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/22.jpg
828,28,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/29.jpg
140,20,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/21.jpg
830,30,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/31.jpg
141,21,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/22.jpg
342,62,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/63.jpg
834,34,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/35.jpg
292,12,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/13.jpg
837,37,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/38.jpg
838,38,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/39.jpg
295,15,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/16.jpg
841,41,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/42.jpg
842,42,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/43.jpg
844,44,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/45.jpg
845,45,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/46.jpg
337,57,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/58.jpg
847,47,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/48.jpg
309,29,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/30.jpg
146,26,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/27.jpg
850,50,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/51.jpg
851,51,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/52.jpg
343,63,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/64.jpg
853,53,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/54.jpg
854,54,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/55.jpg
855,55,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/56.jpg
336,56,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/57.jpg
858,58,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/59.jpg
300,20,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/21.jpg
860,60,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/61.jpg
861,61,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/62.jpg
345,65,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/66.jpg
123,3,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/4.jpg
287,7,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/8.jpg
868,68,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/69.jpg
869,69,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/70.jpg
281,1,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/2.jpg
132,12,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/13.jpg
873,73,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/74.jpg
148,28,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/29.jpg
321,41,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_70/42.jpg
876,76,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/77.jpg
879,79,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/80.jpg
135,15,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_30/16.jpg
882,82,0,Mouse_bite,My_TAOD/TA/TA_Results/CycleGAN/PCB_200[10-shot]<-PCB_Crop[200-shot] 0 2025-01-08_22-18-08/samples/3000epoch_200/83.jpg
