Unnamed: 0,Image_Label,Image_Class,Image_Path
36,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/37.jpg
37,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/38.jpg
38,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/39.jpg
39,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/40.jpg
40,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/41.jpg
41,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/42.jpg
42,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/43.jpg
43,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/44.jpg
44,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/45.jpg
45,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/46.jpg
46,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/47.jpg
47,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/48.jpg
48,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/49.jpg
49,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/50.jpg
50,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/51.jpg
51,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/52.jpg
52,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/53.jpg
53,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/54.jpg
54,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/55.jpg
55,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/56.jpg
56,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/57.jpg
57,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/58.jpg
58,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/59.jpg
59,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/60.jpg
60,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/61.jpg
61,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/62.jpg
62,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/63.jpg
63,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/64.jpg
64,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/65.jpg
65,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/66.jpg
66,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/67.jpg
67,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/68.jpg
68,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/69.jpg
69,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/70.jpg
70,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/71.jpg
71,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/72.jpg
72,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/73.jpg
73,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/74.jpg
74,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/75.jpg
75,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/76.jpg
76,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/77.jpg
77,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/78.jpg
78,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/79.jpg
79,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/80.jpg
80,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/81.jpg
81,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/82.jpg
82,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/83.jpg
83,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/84.jpg
84,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/85.jpg
85,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/86.jpg
86,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/87.jpg
87,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/88.jpg
88,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/89.jpg
89,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/90.jpg
90,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/91.jpg
91,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/92.jpg
92,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/93.jpg
93,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/94.jpg
94,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/95.jpg
95,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/96.jpg
96,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/97.jpg
97,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/98.jpg
98,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/99.jpg
99,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/100.jpg
100,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/101.jpg
101,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/102.jpg
102,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/103.jpg
103,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/104.jpg
104,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/105.jpg
105,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/106.jpg
106,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/107.jpg
107,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/108.jpg
108,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/109.jpg
109,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/110.jpg
110,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/111.jpg
111,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/112.jpg
112,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/113.jpg
113,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/114.jpg
114,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/115.jpg
115,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/116.jpg
116,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/117.jpg
117,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/118.jpg
118,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/119.jpg
119,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/120.jpg
120,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/121.jpg
121,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/122.jpg
122,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/123.jpg
123,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/124.jpg
124,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/125.jpg
125,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/126.jpg
126,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/127.jpg
127,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/128.jpg
128,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/129.jpg
129,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/130.jpg
130,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/131.jpg
131,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/132.jpg
132,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/133.jpg
133,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/134.jpg
134,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/135.jpg
135,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/136.jpg
136,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/137.jpg
137,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/138.jpg
138,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/139.jpg
139,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/140.jpg
140,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/141.jpg
141,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/142.jpg
142,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/143.jpg
143,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/144.jpg
144,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/145.jpg
145,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/146.jpg
146,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/147.jpg
147,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/148.jpg
148,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/149.jpg
149,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/150.jpg
150,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/151.jpg
151,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/152.jpg
152,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/153.jpg
153,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/154.jpg
154,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/155.jpg
155,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/156.jpg
156,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/157.jpg
157,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/158.jpg
158,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/159.jpg
159,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/160.jpg
160,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/161.jpg
161,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/162.jpg
162,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/163.jpg
163,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/164.jpg
164,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/165.jpg
165,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/166.jpg
166,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/167.jpg
167,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/168.jpg
168,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/169.jpg
169,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/170.jpg
170,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/171.jpg
171,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/172.jpg
172,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/173.jpg
173,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/174.jpg
174,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/175.jpg
175,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/176.jpg
176,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/177.jpg
177,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/178.jpg
178,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/179.jpg
179,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/180.jpg
180,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/181.jpg
181,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/182.jpg
182,2,Short,My_TAOD/TA/TA_Results/ConGAN/PCB_Crop[30-shot] 2 2025-02-22_02-53-58/samples/10000epoch_2000/183.jpg
