,Image_Label,probs,types,Image_Path
671,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0672.png
852,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0853.png
447,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0448.png
55,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0056.png
534,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0535.png
513,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0514.png
2445,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2446.png
1732,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1733.png
1955,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1956.png
316,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0317.png
660,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0661.png
486,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0487.png
780,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0781.png
897,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0898.png
883,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0884.png
387,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0388.png
379,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0380.png
891,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0892.png
1648,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1649.png
501,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0502.png
361,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0362.png
528,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0529.png
1160,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1161.png
2328,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2329.png
914,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0915.png
694,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0695.png
699,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0700.png
286,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0287.png
381,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0382.png
429,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0430.png
1035,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1036.png
432,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0433.png
37,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0038.png
232,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0233.png
935,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0936.png
854,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0855.png
511,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0512.png
1418,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1419.png
1085,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1086.png
576,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0577.png
1219,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1220.png
1145,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1146.png
67,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0068.png
1895,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1896.png
1669,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1670.png
449,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0450.png
256,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0257.png
1889,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1890.png
426,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0427.png
1961,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1962.png
413,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0414.png
881,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0882.png
219,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0220.png
181,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0182.png
505,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0506.png
285,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0286.png
48,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0049.png
2060,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2061.png
428,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0429.png
200,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0201.png
661,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0662.png
604,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0605.png
1426,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1427.png
494,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0495.png
195,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0196.png
1642,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1643.png
1162,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1163.png
2543,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2544.png
437,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0438.png
300,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0301.png
17,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0018.png
1841,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1842.png
454,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0455.png
1127,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1128.png
1644,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1645.png
23,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0024.png
484,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0485.png
1305,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1306.png
14,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0015.png
742,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0743.png
77,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0078.png
1963,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1964.png
644,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0645.png
186,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0187.png
659,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0660.png
443,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0444.png
949,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0950.png
270,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0271.png
1068,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1069.png
867,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0868.png
1041,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1042.png
2326,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2327.png
1171,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1172.png
469,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0470.png
1625,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1626.png
739,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0740.png
600,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0601.png
1975,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1976.png
2288,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2289.png
1060,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1061.png
420,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0421.png
1078,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1079.png
1614,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1615.png
2051,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2052.png
2061,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2062.png
250,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0251.png
758,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0759.png
496,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0497.png
527,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0528.png
879,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0880.png
5,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0006.png
111,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0112.png
2349,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2350.png
1615,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1616.png
1633,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1634.png
425,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0426.png
993,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0994.png
170,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0171.png
1047,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1048.png
410,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0411.png
2508,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2509.png
2052,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2053.png
360,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0361.png
22,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0023.png
457,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0458.png
875,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0876.png
277,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0278.png
681,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0682.png
2088,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2089.png
415,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0416.png
1146,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1147.png
468,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0469.png
31,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0032.png
882,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0883.png
459,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0460.png
1029,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1030.png
46,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0047.png
445,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0446.png
1898,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1899.png
516,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0517.png
495,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0496.png
860,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0861.png
2013,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2014.png
1142,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1143.png
2361,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2362.png
1991,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1992.png
535,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0536.png
2067,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2068.png
707,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0708.png
1222,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1223.png
781,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0782.png
140,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0141.png
1981,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1982.png
601,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0602.png
1439,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1440.png
864,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0865.png
465,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0466.png
341,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0342.png
36,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0037.png
433,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0434.png
114,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0115.png
911,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0912.png
2329,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2330.png
612,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0613.png
740,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0741.png
427,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0428.png
787,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0788.png
2515,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2516.png
500,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0501.png
1414,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1415.png
1302,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1303.png
532,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0533.png
1652,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1653.png
472,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0473.png
1629,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1630.png
1073,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1074.png
1664,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1665.png
841,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0842.png
21,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0022.png
1671,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1672.png
1421,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1422.png
792,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0793.png
651,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0652.png
49,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0050.png
820,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0821.png
1622,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1623.png
386,3,1.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0387.png
124,3,1.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0125.png
