,Image_Label,probs,types,Image_Path
2531,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2532.png
1810,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1811.png
2018,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2019.png
650,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0651.png
824,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0825.png
847,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0848.png
144,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0145.png
281,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0282.png
1363,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1364.png
2057,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2058.png
128,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0129.png
1527,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1528.png
2354,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2355.png
823,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0824.png
965,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0966.png
2210,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2211.png
2062,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2063.png
1662,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1663.png
905,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0906.png
540,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0541.png
2118,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2119.png
1454,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1455.png
2102,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2103.png
1660,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1661.png
904,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0905.png
1980,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1981.png
1833,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1834.png
2380,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2381.png
1293,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1294.png
1519,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1520.png
353,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0354.png
1289,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1290.png
1119,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1120.png
1758,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1759.png
2532,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2533.png
961,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0962.png
2319,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2320.png
2485,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2486.png
962,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0963.png
1243,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1244.png
301,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0302.png
675,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0676.png
422,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0423.png
587,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0588.png
2271,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2272.png
2356,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2357.png
1384,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1385.png
2462,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2463.png
583,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0584.png
1521,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1522.png
1015,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1016.png
1611,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1612.png
2031,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2032.png
637,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0638.png
1788,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1789.png
1738,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1739.png
2610,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2611.png
1868,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1869.png
1443,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1444.png
2355,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2356.png
929,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0930.png
1311,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1312.png
547,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0548.png
1153,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1154.png
2000,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2001.png
813,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0814.png
2221,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2222.png
2295,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2296.png
1205,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1206.png
63,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0064.png
2435,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2436.png
1925,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1926.png
2522,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2523.png
1815,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1816.png
2351,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2352.png
551,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0552.png
2257,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2258.png
2092,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2093.png
2479,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2480.png
826,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0827.png
1151,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1152.png
2225,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2226.png
1568,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1569.png
2357,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2358.png
590,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0591.png
1880,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1881.png
1316,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1317.png
1318,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1319.png
1512,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1513.png
733,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0734.png
2275,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2276.png
2521,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2522.png
1787,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1788.png
1252,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1253.png
2236,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2237.png
1379,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1380.png
84,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0085.png
2015,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2016.png
1771,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1772.png
773,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0774.png
1773,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1774.png
1259,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1260.png
80,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0081.png
1480,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1481.png
802,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0803.png
2596,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2597.png
1211,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1212.png
1034,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1035.png
680,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0681.png
1663,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1664.png
960,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0961.png
2487,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2488.png
2110,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2111.png
1336,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1337.png
2577,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2578.png
916,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0917.png
959,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0960.png
726,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0727.png
909,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0910.png
2339,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2340.png
687,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0688.png
2158,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2159.png
127,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0128.png
918,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0919.png
2550,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2551.png
968,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0969.png
2111,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2112.png
1865,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1866.png
560,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0561.png
2471,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2472.png
1982,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1983.png
352,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0353.png
1502,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1503.png
1856,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1857.png
1785,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1786.png
704,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0705.png
2290,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2291.png
2087,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2088.png
1938,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1939.png
2558,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2559.png
2283,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2284.png
2026,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2027.png
1871,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1872.png
2036,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2037.png
1207,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1208.png
2519,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2520.png
1235,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1236.png
2108,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2109.png
117,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0118.png
1523,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1524.png
1699,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1700.png
738,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0739.png
2077,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2078.png
1177,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1178.png
696,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0697.png
141,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0142.png
1478,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1479.png
2420,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2421.png
328,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0329.png
1349,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1350.png
1494,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1495.png
2449,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2450.png
649,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0650.png
678,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0679.png
2184,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2185.png
2359,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2360.png
2520,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2521.png
102,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0103.png
697,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0698.png
2310,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2311.png
2544,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2545.png
716,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0717.png
1793,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1794.png
1199,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1200.png
1971,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1972.png
343,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0344.png
1944,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1945.png
544,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0545.png
2097,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2098.png
2124,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2125.png
1200,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1201.png
1696,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1697.png
1292,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1293.png
2561,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2562.png
2148,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2149.png
109,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0110.png
271,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0272.png
2313,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2314.png
2425,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2426.png
1531,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1532.png
1093,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1094.png
125,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0126.png
1458,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1459.png
1890,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1891.png
2477,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2478.png
1583,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1584.png
2442,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2443.png
2131,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2132.png
1939,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1940.png
2480,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2481.png
2390,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2391.png
1775,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1776.png
1612,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1613.png
1676,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1677.png
2244,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2245.png
734,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0735.png
1736,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell1737.png
924,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0925.png
2560,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2561.png
1585,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1586.png
59,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell0060.png
568,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0569.png
2005,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2006.png
2463,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2464.png
1118,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1119.png
2146,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell2147.png
784,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell0785.png
1230,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1231.png
1497,0,0.0,mono,./My_Datasets/Classification/elpv-dataset-master/images/cell1498.png
2373,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2374.png
2300,0,0.0,poly,./My_Datasets/Classification/elpv-dataset-master/images/cell2301.png
